Company ID,Name,Website,Round,Amount (USD M),Year,Month,Investors,News link,Standardised round label
2921540,Smino,https://www.smino.ch/,SERIES A,0,2022,9,,https://www.startupticker.ch/en/news/smino-uebernimmt-oesterreichisches-bim-deeptech,
2432935,KimboCare,http://kimbocare.com,SEED,0.545,2022,9,,,
5184974,Twice Commerce,http://twicecommerce.com,SEED,4.18,2022,9,Tera Ventures;Maki.vc;Mission One Capital,https://tech.eu/2022/09/19/reimagining-commerce-for-circular-economy-finnish-platform-rentle-raises-38-million,
1391866,NBX,http://nbx.com,LATE VC,12.10121,2022,9,LDA Capital,https://www.inderes.dk/en/releases/nbx-norwegian-block-exchange-secures-a-nok-100-million-equity-financing-facility,
4113287,Salinity Solutions,http://salinitysolutions.co.uk,SEED,0.924924,2022,9,Crowdcube,https://www.crowdcube.eu/companies/salinity-solutions/pitches/bvLrvl?country=SE,
4797098,Akewatu,http://akewatu.com,SEED,0.85393,2022,9,Crowdcube,https://www.crowdcube.com/companies/akewatu/pitches/bXEVMq,
916754,Temple Cycles,https://www.templecycles.co.uk/,SEED,1.848,2022,9,Crowdcube,https://www.crowdcube.eu/companies/temple-cycles/pitches/lR0V6b?country=FR,
1489347,LuckyTrip,http://luckytrip.co.uk,SEED,0.703692,2022,9,Crowdcube,https://www.crowdcube.eu/companies/luckytrip/pitches/bojXDZ?country=SE,
3883478,Grubby,https://grubby.co.uk/,SEED,2.376,2022,9,,https://www.thegrocer.co.uk/online/plant-based-meal-kit-brand-grubby-seeking-3m-from-the-crowd/671574.article,
2037839,Hackney Gelato,http://hackneygelato.com,SEED,1.316832,2022,9,,https://www.thegrocer.co.uk/fundraising/hackney-gelato-to-increase-marketing-investment-after-hitting-600k-crowd-target/672157.article,
2023501,Marloe Watch Company,http://marloewatchcompany.com,SEED,0.589116,2022,9,,https://www.scotsman.com/business/scottish-watch-designer-sets-ambitious-goal-with-crowdfunding-campaign-3871186,
4205740,Unfrozen,http://unfrozen.studio,SEED,1.4,2022,9,GEM Capital,,
3572436,Ittybit,http://ittybit.com,SEED,0.066,2022,9,Baltic Ventures,https://businesscloud.co.uk/news/baltic-ventures-accelerator-unveils-9-strong-first-cohort/,
5143730,NestFolio,http://nest-folio.com,EARLY VC,2.97,2022,9,,,
4036665,Ivy,http://getivy.io,SEED,0,2022,9,Loric Ventures,,
5141297,north.io,http://north.io,EARLY VC,3.3,2022,9,Gabler Naval Technology,,
3036483,Silbat,http://silbat.com,SEED,0,2022,9,EIT InnoEnergy;Baker Hughes,,
2078954,Social Links,https://sociallinks.io/,LATE VC,4,2022,9,Smart Partnership Capital,,
29577,Unacast,http://unacast.com,SERIES B,7.65,2022,9,Camber Creek;Gaingels,,
1692406,Apex Rides,https://apexrides.com/,EARLY VC,1.584,2022,9,,,
3867945,Agel,http://agel.io,SEED,0,2022,9,Flat6Labs,https://www.linkedin.com/posts/flat6labs_meet-the-12-startups-at-flat6labs-2023-demo-activity-7029409590723100672-fxx1/,
1615793,Heart Aerospace,https://heartaerospace.com,EARLY VC,0,2022,9,Tamar Capital;Air Canada,,
3027021,Hypherdata,http://hypherdata.com,SEED,0,2022,9,CB Investment Management,,
979274,ReQuTech,http://www.requtech.com,SERIES A,2,2022,9,,,
4084947,Agnostic,http://agnostic.engineering,SEED,0,2022,9,TRGC,,
1917526,Quester,http://quester.io,SEED,1.716,2022,9,Supernode,,
4747337,OptAxe,http://optaxe.com,SEED,1.452,2022,9,,,
3422750,RemotePass,http://remotepass.com,SEED,2,2022,9,Khwarizmi Ventures,,
988229,Shupperz,http://www.shupperz.com/,SEED,2.8,2022,9,,,
3111711,Relate - The Relationship Company,https://relate-matchmaking.com,SEED,0.7,2022,9,,https://www.di.se/digital/h-m-s-ordforande-fortsatter-ploja-ned-pengar-i-dejtingapp/,
4287651,Adsorbi,http://adsorbi.com,SEED,0.036303,2022,9,Chalmers Ventures,,
3442409,Educatly,http://educatly.com,SEED,0,2022,9,,,
4271210,Stern Tech,http://stern.tech,SEED,0.28303,2022,9,Bpifrance,,
3414670,Synthetic Dimension,http://amrax.ai,SEED,4,2022,9,,,
4670805,Valueco,http://valuecometrics.com,SEED,0.1405,2022,9,,https://www.techstars.com/newsroom/techstars-abn-amro-future-of-finance-accelerator-announces-2022-class,
4252799,IMA Contigo,https://www.imacontigo.com,SEED,0,2022,9,Nina Capital,,
3987879,GitGut.ai,http://gitgut.ai,SEED,0.176,2022,9,Czech Founders VC,,
1893283,Binary Brains,http://binarybrains.ai,SEED,0,2022,9,,,
4326713,Extracellular,http://extracellular.com,SEED,0.55,2022,9,Big Idea Ventures,,
3021904,Taskbase,http://taskbase.com,SEED,1.3,2022,9,SICTIC,https://www.startupticker.ch/index.php/en/news/taskbase-frisches-geld-fuer-expansion,
4275140,Esencia Foods,https://esenciafoods.co/,SEED,0.5,2022,9,Big Idea Ventures,,
1945844,Qdot,https://www.qdot.tech/,EARLY VC,1.19,2022,9,Future Planet Capital,,
